Stealing001_x264.mp4,A man is stealing a cycle.,A man picks up a cycle and walks away.,Person in a white shirt takes the cycle from someone’s porch.,Cycle kept in front of the house is stolen by a man.,The person drags a cycle kept in front of the house.
Stealing002_x264.mp4,Two men steal car battery.,Two men open  the hood of a grey car and steal it's battery.,Two men in white car steal component from grey car.,Car parked on the street has it's battery stolen by two men in a white car.,Two people drive away with stolen component from grey car.
Stealing003_x264.mp4,Man steals car from parking lot.,Cap wearing man steals black car.,Man escapes with stolen black car from the parking lot.,Man drives away with black stolen car from the parking lot.,Car in a parking lot is stolen by a man.
Stealing004_x264.mp4,Two men steal a bike.,Bike kept in the parking space is stolen by two men.,Two men walk away with stolen bike.,Two men steal bike from someone's house.,Two men drag away unattended bike from parking space.
Stealing005_x264.mp4,Man attempts to steal parked truck.,Man is  scared away by alarm as he tries to steal the car.,Man runs away as the car alarm is triggered as he tries to steal it.,Man in white shirt tries to steal van from parking spot.,Alarm prevents van from being stolen by man.
Stealing006_x264.mp4,Two men steal a bike.,Man bypasses bike lock and rides away on it.,Man gets off his bike to steal another bike parked on the street.,Person in brown shirt unlocks bike and rides away on it.,Bike parked on street is stolen by two men.
Stealing007_x264.mp4,Man steals a bike.,Man bypasses bike lock and rides away on it.,Man gets off his bike to steal another bike parked on the street.,Person in blue shirt unlocks bike and rides away on it.,Bike parked on street is stolen by two men.
Stealing008_x264.mp4,Three men steal two bikes from a parking lot.,Three men arrive in a white van and load two bikes into it.,A blue and a red bike are stolen by three men in a white van.,Men in dark outfits steal two bikes and take them away in a van.,Three men drive away with a red and a blue stolen bike.
Stealing009_x264.mp4,Man steals a bike.,Man bypasses bike lock and rides away on it.,Man walks into parking space and rides off with stolen bike.,Person in brown shirt unlocks bike and rides away on it.,Bike parked in the parking space is stolen by a man.
Stealing010_x264.mp4,Man in white shirt steals bag from car parked on a street.,Man reaches through open car window and steals a bag.,Man in a white shirt walks off with a stolen bag from a car.,Bag inside car with open window is stolen by a man.,Man notices that the car window is open and takes a bag from within it.
Stealing011_x264.mp4,Man steals a bike.,Man bypasses bike lock and rides away on it.,Man looks if anyone is watching before riding off on stolen bike.,Person in green shirt unlocks bike and rides away on it.,Bike parked on street is stolen by man.
Stealing012_x264.mp4,Man steals helmet from a scooter.,Man looks around for witnesses before taking a helmet from a parked scooter.,Helmet on a parked scooter is stolen by man wearing a dark shirt.,Man rides away with a stolen helmet from parked scooter.,Man rides in an a white scooter and rides off with stolen helmet from a parked scooter.
Stealing013_x264.mp4,Two men steal a bike.,Man bypasses bike lock and rides away on it.,Two men break into a parking lot to steal a bike.,One person unlocks the bike while the other holds a gun.,Bike parked in the parking space is stolen by two men.
Stealing014_x264.mp4,Man steals a bike.,Man bypasses bike lock and rides away on it.,Man walks into parking space and rides off with stolen bike.,Person in dark shirt unlocks bike and rides away on it.,Bike parked in the parking space is stolen by a man.
Stealing015_x264.mp4,Man steals car cover.,Man notices car cover on a parked car and steals it.,Man walks into car park and walks off with a stolen car cover.,Man in blue hoodie walks off with car cover.,Cover of a parked car is stolen by a man.
Stealing016_x264.mp4,Man steals packages from a porch.,Man walks up to house to take packages present in front of it.,Man gets off red car to steal packages from house's porch.,Man in a grey hoodie takes packages from the porch of a house and drives away with it in a red car.,Porch packages are stolen by a man in a grey hoodie.
Stealing017_x264.mp4,Two men assault owner and steal his car.,Two men in hoodies beat up owner and drive away in his car.,Two men get off white car to assault owner and steal his car.,Men in red and green shirt assault man and steal car.,Parked car is stolen by two assailants in hoodies.
Stealing018_x264.mp4,Man steals item from car and rides off in his bicycle.,Man uses rod to break car window and steals item from inside it.,Man breaks into black car with metal rod to steal item inside it.,Man in checked hoodie breaks car window to steal item inside it.,Item inside black car is stolen by man.
Stealing019_x264.mp4,Man attempts to steal a parked car.,Man opens car door and tries to steal car.,Man is unable to start engine after breaking into car.,Man in black shirt enters car but fails to steal by being unable to start the engine.,White car is broken into my man who attempts to steal it.
Stealing020_x264.mp4,Two men steal items from a car.,Two men break car window and steal items from it.,Two men in a car take items from another car and drive away.,two men wearing hoodies steal from a parked car.,Items in a car are stolen by two men who broke into it.
Stealing021_x264.mp4,Man steals valuables from an unlocked parked car and runs away.,Man runs away with valuables from unlocked black car.,Man opens door of car and takes items from it.,Cap wearing man steals valuables from a car.,valuables in a car are stolen by a man.
Stealing022_x264.mp4,Two men steal a bike.,Man bypasses bike lock and rides away on it.,Man gets off his scooter to steal another bike parked on the street.,Man wearing red helmet unlocks bike and rides away on it.,Parked bike is stolen by two men who arrive on a scooter.
Stealing023_x264.mp4,Multiple men steal a parked car.,Men break into car. Start the engine and drive away on it.,Men get off their car to steal and drive away with parked car.,Hooded men break into a car and steal it.,Parked car is stolen by multiple men who arrive in a car.
Stealing024_x264.mp4,Two men steal a person's jacket.,Two men take off with the owners jacket when he is distracted.,Two men steal a jacket placed on the chair behind the owner.,Two men steal jacket from a crowded restaurant.,A jacket is stolen by two men in a restaurant.
Stealing025_x264.mp4,Man steals a bike.,Man bypasses bike lock and rides away on it.,Man unlocks bike in a parking lot to steal it.,Person in blue jacket and helmet unlocks bike and rides away on it.,A blue bike is stolen from a parking lot.
Stealing026_x264.mp4,Man steals items from a car.,Man breaks open the window of white car to steal items in it.,Man runs away with items stolen from parked white car.,hooded man breaks into car to steal items from it.,Items in a car are stolen by two man who broke into it.
Stealing027_x264.mp4,Two men attempt to steal a car.,Two men are scared away by alarm as they try to steal the car.,Two men run away as the car alarm is triggered as they try to steal it.,Men in hoodies try to steal a car from a parking lot.,Car alarm prevents thieves from stealing it.
Stealing028_x264.mp4,Man steals a car.,Man gets off black car and drives off in an unlocked yellow car in the gas station.,Two men steal a yellow car from a gas station.,Unlocked yellow car in a gas station is stolen by a man.,man wearing black shirt drives off in stolen yellow car.
Stealing029_x264.mp4,Man steals items from shop.,Man steals items from a shop and drives off in black car.,Man grabs items from shop and flees by car.,Hooded man gets of the dicky of a car to steal from a roadside shop.,Shop items are stolen by a hooded man from a car.
Stealing030_x264.mp4,Two men steal a car.,Two men break car window drive away with it.,Two hooded bypass the car's lock and steal it.,Hooded men break into a car and steal it.,Parked car is stolen by two hooded men.
Stealing031_x264.mp4,Men steal a car.,Man makes sure owners aren’t home before stealing black car.,Man wearing a black hoodie drives off with a stolen car.,Men steal a black car from houses porch.,Parked car is stolen by men from the porch.
Stealing032_x264.mp4,Man steals items from bag.,Valuables are stolen from the bag of a distracted owner.,Man takes items from bag and leaves the restaurant.,Man in yellow shirt steals valuables from person's bag in a restaurant.,Man doesn’t realise his items are being stolen in a crowded restaurant.
Stealing033_x264.mp4,Four men steal a bike.,Four men open the gate and steal bike.,Four men carry the bike outside from the porch.,Four men wearing helmets break into porch and steal bike.,A bike is stolen by four men from the porch of the house.
Stealing034_x264.mp4,Man steals a scooter.,Man bypasses scooter lock and rides away on it.,Man steals scooter from garage.,Man in cap enters parking lot and rides away with scooter.,Scooter parked in parking lot is stolen by man.
Stealing035_x264.mp4,Two men steal a car.,Two men break into a car and drive it away.,Two men steal car from someone's house.,Two masked men steal a black car from parking lot and drive away on it.,Parked car is stolen by two masked men.
Stealing036_x264.mp4,Two men steal items from a scooter.,Two men opened the storage of a scooter and stole items.,Two men rode away with stolen items from a scooter.,Two men steal valuables from scooter parked on the street.,Items placed in the storage of scooter are stolen by two men.
Stealing037_x264.mp4,Two men attempt to steal a bike.,Two men enter a garage but fail to leave with the bike.,The two men run away after failing to steal the bike.,Two men in hoodies try to steal a bike from a house's garage.,The bike's lock prevented it from being stolen by the two men.
Stealing038_x264.mp4,Man steals items from a car.,Man breaks open the window of white car to steal items in it.,Man drives away with items stolen from parked blue car.,man in black jacket breaks into car to steal items from it.,Items present in a blue car are stolen by a man.
Stealing039_x264.mp4,Two men steal a car.,Two hooded men get into the car and roll it away.,Two men steal a car parked in front of a house.,The car is stolen by two men from in front of the house.,"A white, parked car is stolen by two hooded men."
Stealing040_x264.mp4,Man tries to steal a van.,Man is scared away by alarm as he tries to steal a van.,The man runs away as the security alarm is triggered as he tries  to steal the van.,Man in hoodie tries to steal van parked on the street.,Security alarm prevents van from being stolen by man.
Stealing041_x264.mp4,Man steals valuables from an unlocked parked car.,Man runs away with valuables from unlocked grey car.,Man opens door of car and takes items from it.,Hooded man steals valuables from a car.,valuables in a car are stolen by a man.
Stealing042_x264.mp4,Man steals components from a car hood.,Man with a towel opens a car hood to steal components.,Man with a yellow bag steals components from hood of grey car.,Man opens car hood to steal components.,Car components are stolen from it's hood by a man.
Stealing043_x264.mp4,Two men steal items from car boot.,Two hooded men steal luggage from a car's storage.,Two men walk away with stolen items from the car's boot.,Two hooded men open car's boot to steal items.,Items are stolen from car's unlocked boot by two men.
Stealing044_x264.mp4,Two people steal items from a car.,Two hooded people steal items from unlocked car.,Two people walk away with stolen items from an unlocked car.,Two people steal valuables from car parked on the street.,Items are stolen from unlocked car by two people.
Stealing045_x264.mp4,Man steals valuables from an unlocked parked car.,Man runs away with valuables from unlocked grey car.,Man opens door of car and takes items from it.,Man steals valuables from a car parked in the driveway.,valuables in a car are stolen by a man.
Stealing046_x264.mp4,Two men steal a car.,Man opens car door and drives away with it.,Man drives away with stolen car with his accomplice.,Man enters white car parked on the street and drives it away.,Parked car is stolen by two men.
Stealing047_x264.mp4,Man steals side view mirror from parked car.,Man uses force to break off side view mirror from car and takes it away.,man in white shirt runs away with stolen car mirror. ,Man breaks the side view mirror off a parked car and takes it away.,Side view mirror of parked car is stolen by man .
Stealing048_x264.mp4,Four men steal items from a locked car and a bicycle.,four men ride away with items stolen from a house's garage.,Four men break into a house's garage to steal from it.,Four men wearing helmets break open car window to steal from it.,Many items from a locked car and a bicycle are stolen by four men.
Stealing049_x264.mp4,Man breaks into a car.,Man attempts to steal from a parked car.,Man opens parked car's door by force to steal from it.,Cap wearing man breaks into car to steal from it.,A car is broken into by a man.
Stealing050_x264.mp4,Man steals items from an unlocked car.,Person rides away with valuables from a parked car.,Man opens door of unlocked car and rides away with some items.,Man rides a cycle into the parking lot to steal from a car.,valuables in a car are stolen by a man.
Stealing051_x264.mp4,Items are stolen from the trunk of a car by two men.,Two men steal from a black car.,Items are stolen from the trunk of a black car.,Two men open the trunk of a black car and steal from it.,A black car's trunk is opened by two men and items are stolen from it.
Stealing052_x264.mp4,Two men steal from a black car.,Two people wearing black break the car's window and steal.,Items are stolen by two men from a car.,Two men break open the window and steal from the car.,Things are stolen from a car in the garage by two men.
Stealing053_x264.mp4,A man wearing a hat steals from a white car.,Items are stolen by a man from a white car.,Things are stolen from a car by a man.,A man wearing a hat opens the car's front door and steals.,A man opens the front door and steals from the car.
Stealing054_x264.mp4,Two men steal a car.,A car is stolen by two men.,A car is stolen from the petrol pump by two men.,Two men wearing white steal a car from the petrol pump.,Two people in white steal a car from the petrol pump.
Stealing055_x264.mp4,A mobile phone is stolen.,A child steals a mobile phone from a cupboard in the shop.,Woman and a child  steal a phone from the shop.,A woman asks a child to steal a mobile phone from a cupboard.,A phone is stolen from the cupboard by a child.
Stealing056_x264.mp4,A white car is stolen.,A man in a grey hoodie steals a car.,A man breaks into a car and steals it.,A car is stolen from the parking by a man.,A man opens the door of the car and drives it away.
Stealing057_x264.mp4,A man steals from a suitcase.,A man opens the locked suitcase with a ball-pen and steals from it.,Things were stolen from a bag by a man.,A man uses a ball-pen to open the bag and steals things from it.,Items are stolen from an unattended bag by a man using a ball-pen.
Stealing058_x264.mp4,Four men steal a car.,A car is stolen by four men wearing a hoodie and masks.,Four men break open the window of the car and steal it.,A car window is broken by four hooded men and taken away.,Four men wearing hoods break the right side window of the car and steal it.
Stealing059_x264.mp4,Items are stolen from a car in a parking lot.,Two people steal from a car parked in a parking lot.,A person wearing blue opens the front door and steals from the car.,The front door of a car is opened and items are stolen.,The door of a grey car is opened and items are stolen  by two people.
Stealing060_x264.mp4,Two men try to steal from cars.,A person tries to open the door of a black SUV and another car.,Attempts are being made by two men to break into a car.,Attempts are being made by two men to break into a car.,Two men steal things from a white car.
Stealing061_x264.mp4,A man steals from a black car.,Items are stolen by a man from a black car.,A man wearing a bag opens the window of the car and steals items from it.,A man opens the window of a car parked on the roadside and steals from it.,The car's window is opened and items are stolen from it.
Stealing062_x264.mp4,Items are stolen from a white vehicle by a man.,A man steals items from an opened white vehicle.,Items are stolen from a car whose back door is open by man.,A man steals things from a car whose back door is open.,A man wearing a blue jacket steals items from a white vehicle.
Stealing063_x264.mp4,Items are stolen from a grey car.,A man opens the left front door of a vehicle and steals from it.,The car door is opened by a man and items are stolen from it.,A person wearing white steals things from a car.,Items are stolen from a car by a man after he opens the door.
Stealing064_x264.mp4,Two people attempt to steal from a white and black car.,Items are stolen from two cars by two men.,Attempts are made to steal from two cars by two men.,Items are stolen from two parked cars by two people.,Two people whose faces are covered attempt to steal from two cars.
Stealing065_x264.mp4,A man steals from a black car.,Items are stolen from a black car by a man,A man breaks the window of the car and steals items from it.,The window of a car is broken and items are stolen from it.,"A man breaks the window of the car, jumps inside and steals things from it."
Stealing066_x264.mp4,A bike is stolen by a group of people.,A parked bike is stolen and put in a white vehicle.,A white car stops and a bike is stolen and put into it.,Few people steal a parked bike from the roadside.,A parked bike is pulled into a white vehicle.
Stealing067_x264.mp4,Lights are stolen by a man.,A person gets out of a black  car and steals two lights from a garden.,Two lamps are stolen from the front garden by a man.,A person steals two lamps.,A man steals two lights from a lawn.
Stealing068_x264.mp4,A van is opened by a person.,A person  steals from a van.,A person gets out from a car and opens the back door of a van and steals from it.,The back door of a van is opened by a person who gets out of a car.,A man opens the back door of a van and steals from it.
Stealing069_x264.mp4,A person looks into two cars.,A masked man tries to steal from a black and white car.,Attempt has been made to steal from a black and white car.,A person tries to steal from two parked cars.,A person wearing a mask tries to steal from two cars.
Stealing070_x264.mp4,Three people steal from two cars.,Items are stolen from two cars by three men.,Two parked cars are opened by three men and items are stolen from it.,A group of three people steal from two cars.,Things are stolen from two cars by a group of three people.
Stealing071_x264.mp4,A person steals from a grey SUV.,Items are stolen from a grey SUV. ,A person opens the front right door of the car and steals from it.,The door of a car is opened by a man who steals from it.,The front door of a car is opened and a man steals from it.
Stealing072_x264.mp4,A person steals from a white car.,A person opens the doors and trunks of a car and steals from it.,Items are stolen from a white car after its doors are opened.,The trunk and doors of a car are opened by a man and items are stolen from it.,Things are stolen from the trunk of a white car.
Stealing073_x264.mp4,A bike is stolen from a parking lot.,A white car stops and people take a bike inside it.,Few people steal a bike from a parking lot.,A bike is stolen and taken into a car.,A bike is stolen from the parking lot by few people in a white car.
Stealing074_x264.mp4,Items are stolen from a black car by a man.,A man opens the door of a black car and steals from it.,A man gets out of a car and steals from a black car after opening the door.,The door of a car is opened by a man who steals from it.,The black car's door is opened by a man and items are stolen from it.
Stealing075_x264.mp4,Items are stolen from a white car.,Two men steal items from a white car.,Two men get out of a car and steal items from a white car.,The doors of the car are opened and two men steal from it.,Two men open the doors of a car and steal from it.
Stealing076_x264.mp4,A black cow is stolen by a man.,A man puts a black cow in the car.,A white car stops and a black cow is stolen and taken inside., A black cow is taken into a white car.,A man get out of a white car and steals the cow.
Stealing077_x264.mp4,A man tries to steal something from a bike.,Some object was stolen by a man.,A thief tries to steal something from a bike.,A thief tries to rob the bikes parked in the lot.,Someone tries to steal something from the parked bikes.
Stealing078_x264.mp4,A man steals the red bike.,A red bike is stolen by a man.,A thief steals a bike.,A robber shorts the wire and starts the engine of a bike and takes it away.,A red bike was stolen by a robber.
Stealing079_x264.mp4,A man attempts to steal a bike.,An attempt has been made by a man to steal a bike.,A man opens the locked gate and tries to steal a bike.,A black bike is being stolen by a man wearing a helmet.,A person wearing a helmet drags a bike.
Stealing080_x264.mp4,Two men steal a car from a petrol pump.,A white car is stolen from the petrol pump by two men.,Two men open the door of a car and steal it from a petrol pump.,Two people open the doors of a car in the petrol pump and steal it.,Two people open the doors of a car in the petrol pump and steal it.
Stealing081_x264.mp4,Items are stolen from a black car.,A man wearing white steals items from a black car.,The door of the car is opened and items are stolen from it.,A man opens the door of a black car and steals things from it.,Things are stolen from the vehicle by a man after he opens the door.
Stealing082_x264.mp4,Things are stolen from a white car by a man.,A man steal items from a white car.,A man opens the front door of a car and steals items from it.,The front door of a car  is opened and a man steals from it.,Items are taken away from a white car by a man.
Stealing083_x264.mp4,A bike is stolen by a man.,A man steals a bike kept in front of the house.,A bike which is kept in front of the house is stolen by a man.,A man starts a bike parked in front of the house.,A bike parked in front of the gate  is stolen by a man.
Stealing084_x264.mp4,A few men steal a big container kept beside the cars.,A big container was taken away by a few men.,Thieves stole a big container.,A group of three people stole a big container.,A big container was stolen by three people.
Stealing085_x264.mp4,The door of a car is opened by a man.,A man opens the door of a black car.,The door of a parked black car is opened by a person.,A person opens the door of a car and tries to steal.,A man opens the door of the black car and walks away.
Stealing086_x264.mp4,A bike was stolen by a man.,A man steals a parked bike.,A person wearing a helmet gets out of a bike and steals another bike.,A parked bike was stolen by a man wearing a red helmet.,Two men riding on a  bike stop and one man steals another bike.
Stealing087_x264.mp4,A blue scooter is stolen by two men.,Two men  steal a blue scooter.,Two men get off two bikes and steal a blue scooter.,A parked scooter is stolen by two men wearing helmets.,Two men open the seat of the scooter and one man steals and ride it.
Stealing088_x264.mp4,One man tries to open the door of cars parked.,One man tries to steal the parked cars.,A thief wearing hoodie tries to open car doors.,A person tries to steal parked cars.,Someone tries to take the parked cars away.
Stealing089_x264.mp4,Items are stolen from a black car by a man.,A man steals from a black car which is parked.,A man opens the front door and trunk of the car and steals from it.,Things are stolen from the front and trunk of the car by a man.,A person opens the front of the car and trunk and takes things from there.
Stealing090_x264.mp4,Two men steal a parked bike.,A parked bike is stolen by two men.,Two people take off the cover from the bike and steal it.,The cover of the bike is taken out and the bike is stolen by two people.,Two men remove the cover of the bike and one man drives it.
Stealing091_x264.mp4,A man wearing red pickpockets another man wearing white.,A man wearing white is pick-pocketed by another man wearing a red shirt.,A man wearing red steals items from another man's pocket.,The man wearing a white shirt is robbed by a man wearing red.,A person wearing a red shirt robs the man wearing a white shirt.
Stealing092_x264.mp4,Items are stolen from two cars by a man.,A man steals things from two cars.,A man steals things from two cars parked adjacent.,A person steals things from a grey and black car.,Things are stolen through the window from two cars by a person.
Stealing093_x264.mp4,A person steals something from a woman.,An item is stolen from a woman by a man.,A man gets off the bike and steals something from a woman near a construction site.,A man snatches an item from a woman.,An item is snatched from a woman by a man near a construction site.
Stealing094_x264.mp4,A person tries to steal a white scooter.,Attempts are being made to steal a white scooter.,A man tries to steal a white scooter parked near a tree.,A man gets off a cycle and tries to steal a white scooter.,A person tries to steal a white scooter after getting off a bicycle.
Stealing095_x264.mp4,A person steals a mirror from a car.,The mirror of a car is stolen by a man.,A man gets off a bike and steals the mirror from the black car.,A person takes the right side mirror of a car and goes away in a bike.,The right side mirror of a car is stolen by a person.
Stealing096_x264.mp4,Two people try to steal a black bike.,Attempts are being made to steal a black bike by two men.,Two men attempt to steal a bike from an alley.,Two men try to steal a bike one after the other.,Two men try to steal a black bike from an alley.
Stealing097_x264.mp4,Items are stolen from a black car by a man.,A men steals things from a black car.,The person opens the door of a black car and steals from it.,The door of a black car is opened and an item is stolen by a man.,Things are stolen from a parked car by a man after he opens the door.
Stealing098_x264.mp4,A person tries to steal a white bike.,Attempts are being made to steal a bike by a man.,A person gets off a cycle and tries to steal a bike.,A man tries to steal a bike and disturbs the camera.,The camera is disturbed by a man who tries to steal a bike.
Stealing099_x264.mp4,A grey scooter is stolen by a person.,A person steals a grey scooter that is parked.,A person drags a scooter that was parked.,A grey scooter is  dragged by a person.,A person takes away a parked scooter.
Stealing100_x264.mp4,Tyres are stolen from the red car by two men.,Two people steal tyres from a red car.,Two people use a car jack and steal tyres from a red car.,Two men get inside a white car after stealing tyres of a red car.,Two people remove the tyres from a red car and go away in a white car.
