Vandalism001_x264.mp4,Two people are standing with an electric saw. They try to vandalise by cutting the pole.,Two men cut an electric pole with a saw.,A pole is being vandalised with an electric saw.,People vandalise a silver-colored pole with a saw.,Person in the blue jacket is cutting a pole with an electric saw.
Vandalism002_x264.mp4,A man is trying to throw an object.,Man keeps throwing even after objects falls.,Another man enters and starts throwing too.,Both men are throwing the object.,Someone is throwing back the objects already thrown by two people.
Vandalism003_x264.mp4,Two kids are playing with their balls.,Two kids see two scooters parked on the road.,Two kids start pushing one scooter.,Two kids push the other scooter.,The scooter falls when it is pushed. 
Vandalism004_x264.mp4,Black car rams into the traffic signal.,Traffic signal is being vandalized by driver.,Car keeps ramming the traffic signal.,The car breaks all four barriers.,The barrier is broken by the car from all sides.
Vandalism005_x264.mp4,A man scratches the cars with some object.,Two cars are scratched by a man.,A man vandalises two cars.,The paint work of two cars is vandalized by a man.,The parked cars are scratched by a man.
Vandalism006_x264.mp4,A man is trying to break the door.,The man tries to break the door with a fire extinguisher.,Man is breaking the door with a bag.,A man is pushing the door with his leg.,Man is trying to open the door without the key.
Vandalism007_x264.mp4,Three men are trying to steal cars.,One man is checking all the cars to steal.,Person is kicking the car to check it.,The thieves are stealing cars.,The three men want to steal cars parked on the road.
Vandalism008_x264.mp4,Two men enter a shop and vandalize it.,One man breaks the glass window.,Person is seen throwing stuff at the shop.,Objects are thrown on the floor by the man.,Two men vandalise a shop and run away.
Vandalism009_x264.mp4,Three people are vandalising a store.,One person tries to break the window.,Another person punches the window to break it.,The window is being broken by some men.,A group of three men are trying to break the window.
Vandalism010_x264.mp4,Customer misbehaves with staff.,Customer hits the staff at the counter.,Customer breaks the computers.,Man tries to vandalise the shop.,Customer vandalizes the counter since he is angry.
Vandalism011_x264.mp4,Man throws all three dustbins on the ground.,Two people on the other side of the road throw dustbins.,Police approaches the men for vandalism.,Police asks the men to pick up the dustbins.,The people are seen picking up the garbage thrown by them.
Vandalism012_x264.mp4,Two men are vandalising the street.,One person throws the machine on the footpath.,The men run away after throwing.,Man throws the object at the corner of the road.,Street is being vandalized by people.
Vandalism013_x264.mp4,Three people break open the fence.,People are stealing the statues.,The men take away the show-piece.,The Christmas decoration is vandalized by three men.,Three people run away after stealing the statues.
Vandalism014_x264.mp4,A man is seen breaking a barrier.,The person pushes the barrier and breaks it.,Man is seen vandalizing the barrier.,Person wants to move ahead so he breaks the barrier.,Man walks away after breaking the barrier.
Vandalism015_x264.mp4,One person with a hammer wants to vandalize the shop.,Man is waiting to vandalize the shop.,The man breaks the glass.,Person tries to break the glass of the shop with a hammer.,The man runs away after breaking the glass.
Vandalism016_x264.mp4,A man comes in a white car.,Man comes out of the car and vandalizes the wall.,Person defaces the wall.,The man fiddles with the camera.,A man damages the camera.
Vandalism017_x264.mp4,A masked man breaks a window.,A man throws rock on the window.,Window glass shatters by a rock thrown by a man.,A person breaks the glass frame by a rock.,A masked guy vandalizes the window.
Vandalism018_x264.mp4,A lot of people are running in the market.,Running people vandalise the market.,Customers are pushed away by running crowd.,Group of people ran across the market.,A running group vandalizes the supermarket.
Vandalism019_x264.mp4,Man is writing something on the wall.,Person comes and writes inappropriate words on the wall.,Wall is defaced by one person.,Man vandalizes a wall.,Man walks away after vandalising the wall.
Vandalism020_x264.mp4,Drunk man vandalizes a vase.,Person climbs the stairs and breaks the vase.,Vase breaks into many pieces.,Man kicks the vase to break it.,Man runs away after breaking the vase.
Vandalism021_x264.mp4,Man is seen vandalising the lift.,A man is playing with the lift wires.,A person is messing up the lift settings.,Lift is being vandalized by a person.,A guy is trying to vandalise the lift.
Vandalism022_x264.mp4,Some boys trash the memorial garden.,Men are seen vandalizing school property.,The boys throw and break the memorial.,People can be seen throwing things.,Men throw bricks on the roof.
Vandalism023_x264.mp4,A boy in hoodie breaks car glass.,A man is breaking the car window.,The window pane of a car is being vandalized by a person.,A person is vandalising the car windows.,A man broke car windows by a rock.
Vandalism024_x264.mp4,Man is damaging the cars parked on the road.,The man is scratching the sides of the car.,Person uses a metal chain to damage cars.,Person vandalises the cars with a chain.,Car is scratched by a man.
Vandalism025_x264.mp4,Security guard removes the machine from its place.,The machine falls by the hands of the man.,A man removes the machine from its place.,The machine is thrown away by a man.,The machine is being vandalized by the security guard.
Vandalism026_x264.mp4,Person comes and throws paint on the wall.,Wall is covered with white paint by the person.,Man defaces wall with paint.,Person can be seen vandalizing public property.,A man splashes white paint on the wall.
Vandalism027_x264.mp4,A man is throwing paint on the wall.,A wall is being vandalised by a man wearing helmet.,The wall is being painted weirdly by a person.,A person is painting the wall weirdly.,A person is degrading the wall by throwing paint.
Vandalism028_x264.mp4,One person is defacing a car.,Man splashes paint over the car.,White paint is poured on the car by a person.,Man vandalizes the car with white paint.,Person damages car.
Vandalism029_x264.mp4,Man is pasting stickers on the wall.,Stickers are used to deface the wall.,Man with yellow t-shirt is pasting stickers on the wall.,Person is seen pasting sticker without permission.,Wall is damaged by stickers.
Vandalism030_x264.mp4,One man is kicking the dustbin.,Person can be seen taking the dustbin away.,The man repeatedly punches and kicks the dustbin.,Two men are vandalising the dustbins.,Men vandalise the CCTV camera as well.
Vandalism031_x264.mp4,Two men vandalise a shop.,Two men are throwing object in a shop.,A shop is being destroyed by two men.,Two people are throwing objects across the shop.,Objects are being thrown in a shop by two men.
Vandalism032_x264.mp4,Two men break the car mirror.,Two people try to vandalize the car.,Man kicks the rear view mirror and breaks it.,Man walks away after breaking.,Car is broken by a man.
Vandalism033_x264.mp4,Men are throwing objects on the window.,People are pouring paint on the floor.,A man throws bricks on the roof.,Four men are vandalizing a house.,Men climb the walls to throw bricks.
Vandalism034_x264.mp4,Two people keep throwing object on the door.,Man is seen trying to break open the door.,Two people are trying to vandalize a house.,The door does not break after repeated attempts.,Men use an object to break the door and enter the house.
Vandalism035_x264.mp4,A kid spray paints the white wall.,A white wall is being vandalised by a kid.,A kid is painting the wall in a bad manner.,A white wall is being vandalised by a kid.,A kid uses spray paint to vandalise the wall.
Vandalism036_x264.mp4,A man is vandalising the shop.,A man is throwing all the things in a shop.,A shop is being vandalised by a man.,The items kept are being thrown by a man.,A man disturbs are the items which were kept in a shop.
Vandalism037_x264.mp4,A lot of people are running in the market.,Running people vandalise the market.,Customers are pushed away by running crowd.,Group of people ran across the market.,A running group vandalizes the supermarket.
Vandalism038_x264.mp4,A kid spray paints the white wall.,A kid is vandalising the wall.,A wall is being spray painted by a kid.,A kid on cycle is vandalising the white wall.,A kid is painting the wall using spray paints.
Vandalism039_x264.mp4,A car is being vandalised by a person.,A person is jumping on the car.,A guy vandalises the car by jumping on it.,One man is jumping on the front side of the car.,A man is trying to break the front mirror of the car.
Vandalism040_x264.mp4,Two men are spray painting the door of a shop.,A shop is being vandalised by two men.,Two guys are painting the door of the shop.,Two people vandalise the shop.,A shop is being vandalized by a few men.
Vandalism041_x264.mp4,A group of men are throwing dustbins.,Streets are being vandalised by a group of men.,A few men are throwing objects on streets.,The street is being messed by a group.,Dustbins are being vandalised by a few people.
Vandalism042_x264.mp4,A kid spray paints the white wall.,Two kids are spray painting walls.,Walls are being spray painted by two kids.,Two kids vandalise walls.,The walls are being vandalised by a few kids.
Vandalism043_x264.mp4,A man is throwing alcohol on a car.,A car is being vandalised by a man.,The car is being scratched by a man.,A man throws alcohol and scratches the car.,A person vandalises the car.
Vandalism044_x264.mp4,A man is throwing object on cars parked.,Parked cars are being vandalised by a person.,A person is vandalising the parked cars.,A person is throwing rocks and bricks on cars.,A man breaks the car windows by throwing objects on it.
Vandalism045_x264.mp4,Two people break window of a shop.,Glass windows are being broken by two men.,Two person are vandalising the shop window.,The shop window is being broken by two masked men.,The glass door is broken by rocks threw by the men.
Vandalism046_x264.mp4,Two people on a bike spray paint the shutter.,A shutter is being spray painted by two people.,A shutter is being vandalized by two people.,Two people are vandalising the shutter of a shop.,Two riders are spray painting the shutter.
Vandalism047_x264.mp4,A man breaks the rear view mirror of a car.,A car mirror is being vandalised by a man.,A car mirror was broken by a man.,A guy is breaking the car mirror.,A person is vandalising the car.
Vandalism048_x264.mp4,Two person are spray painting the wall.,Two kids are spray painting walls.,Walls are being spray painted by two kids.,Two kids vandalise walls.,The walls are being vandalised by a few kids.
Vandalism049_x264.mp4,A group of people vandalises a wall.,A group of people are throwing paint on a wall to degrade the looks.,The looks of a wall are being degraded by a few people.,The wall is being vandalised by a few people.,A few people are spraying paint on wall.
Vandalism050_x264.mp4,Two kids are throwing something on the car.,Something is being thrown on the car by two kids.,Two kids are vandalising a car.,A car is being vandalised by two kids.,Two guys are pouring something on the car.
