Robbery001_x264.mp4,Two men in helmets rob a store,A man in orange helmet points a knife at the shopkeeper.,Two men try to rob the shopkeeper.,Shopkeeper pulls out a stick and chases the men.,Two men in helmets run away from the shop.
Robbery002_x264.mp4,Man in a hoodie robs a store.,Man points a gun at the shopkeeper.,A store is being robbed by a man.,Shopkeeper puts money in a bag.,A man walks out of a store with the money he robbed.
Robbery003_x264.mp4,Man robs a store.,A man pulls out a shotgun.,Man points a shotgun at the shopkeeper.,The shopkeeper gives the man all the money.,A man walks out of the store with the robbed money.
Robbery004_x264.mp4,Store is robbed by man in mask.,A man points gun at shopkeeper.,A person with a gun robs the store.,The cashier takes out the money from behind the counter.,A robber takes the money from the counter.
Robbery005_x264.mp4,Man in a blue hoodie robs a store.,A man in hoodie points a gun at the cashier.,A person with a gun asks for money.,The cashier gives money to the robber.,A person robs the shop for money.
Robbery006_x264.mp4,Armed robber walks into the shop.,The robber points a gun.,Robber holds a man hostage.,Shopkeeper pulls out a bat to fight the robbers. ,A fight happened between the shopkeeper and the robber.
Robbery007_x264.mp4,A man in a hoodie walks in with a gun.,The the cashier is robbed by an armed man.,A man pulls out his gun to rob.,The cashiers give robber all the money.,The robber takes money from the shop.
Robbery008_x264.mp4,Three men in hoodies walk-in in a shop.,The store is robbed by three men in hoodies.,Men having weapons try to rob.,There is a fight between the shopkeepers and the robbers.,A few robbers take the store’s items.
Robbery009_x264.mp4,Two men in jackets walk in.,Men point guns at the cashier.,The cashier moves away because of the thieves.,Men rob the store for money.,A store is robbed by armed men.
Robbery010_x264.mp4,Two men with guns rob bank.,A bank is robbed by armed men.,A gun is being pointed at the cashier.,The cashier gives robbers all the money.,Some robbers take money from the employee and leave.
Robbery011_x264.mp4,The man in a helmet robs the shop.,A man points a gun at shopkeepers.,The person takes money from the shopkeeper.,Two men in helmets take the money.,A store is robbed by two armed men wearing helmets.
Robbery012_x264.mp4,Store is robbed by armed man.,Man with the gun takes money from the cashier.,Man points his gun at the cashier.,The cashier gives robber all the money.,A robber walks out with all the money.
Robbery013_x264.mp4,Man in black clothes robs a store.,Robber points a gun at the shopkeeper.,Shopkeeper opens the cash register for the thieves.,Robber robs the cash register.,Money is taken from the cash register by the robber.
Robbery014_x264.mp4,Three armed men in kurtas walk into a bank.,A few men withdraw their guns.,A few men point their guns at everyone to rob.,Robbers take the money from the bank.,A bank is robbed by some armed men in white clothes.
Robbery015_x264.mp4,Two men in masks come to rob a bank.,Some people attack the cashier.,Robbers take the money from the shop.,Robbers leave with a blue bag full of money.,A bank is robbed by some armed men in masks.
Robbery016_x264.mp4,Two men in helmets rob a store.,Man in the yellow helmet attacks the shopkeeper with a knife.,Two men try to rob the shopkeeper.,Shopkeeper pulls out a stick and chases the men.,A fight happens between the shopkeeper and the robber.
Robbery017_x264.mp4,Man with a knife robs a store.,A store is robed by a man in black clothes.,Robber points a knife at the shopkeeper.,Robbers robs the shopkeeper.,The shopkeeper gives money to the robber.
Robbery018_x264.mp4,Two armed men in white walk into store.,Men point knives at the shopkeeper.,The store is being robbed by some armed men.,A few men take the money and products from the store.,A fight happens between the shopkeeper and the robber.
Robbery019_x264.mp4,Two armed men in kurtas shoot at the shopkeeper.,Some men beat up the shopkeeper.,A jewellery store is being robbed by three armed men.,Some men are robbing jewellery from the store.,Three men in kurtas rob a jewellery store using guns.
Robbery020_x264.mp4,Two men in kurtas walk into an ATM.,Robbers point a gun at the man.,The robbers take a man’s money.,Man in an ATM robbed by two armed men in kurtas.,A person is assaulted by some armed robbers.
Robbery021_x264.mp4,Two men in hoodies rob a store.,Blue hoodie robber points a knife at the shopkeeper.,A robber in a white hoodie takes money and products from the shop.,Shopkeeper is robbed by two armed men in white and blue hoodies.,The robbers take money from the shopkeeper.
Robbery022_x264.mp4,A man in blue jacket robs a woman.,A man in blue jacket takes the woman's money in an ATM.,Man in a blue jacket points his knife at a woman.,Woman is robbed by a man in a blue jacket.,A man wearing a blue jacket robs an ATM.
Robbery023_x264.mp4,Three men in caps rob jewellery store.,Some men are shooting at the glass.,A jewellery store is being robbed by three armed men.,Men rob jewellery from the store.,A few men vandalize and rob the jewellery store.
Robbery024_x264.mp4,Three armed men rob a hotel.,A few men are pointing their guns at the staff.,A hotel is robbed by armed men in kurtas.,The robbers assault the hotel staff.,A few robbers steal the money and run.
Robbery025_x264.mp4,An armed robber walks into shop.,A robber is pointing his gun at the shopkeeper.,There is a fight between the robber and the shopkeeper.,Men inside the shop attack the robber.,Some men chase away the robber.
Robbery026_x264.mp4,A group of men rob a jewellery store.,Some robbers walk into a jewellery store.,Robbers assault the shopkeepers.,A jewellery store is being robbed by a group of men.,Some people rob jewellery from the shop.
Robbery027_x264.mp4,Two men in blue and one in grey jacket rob a store.,A men in blue jacket points a gun at the people in the store.,A store is being robbed by two armed men.,A man in grey jacket assaults people. ,The robbers walk out of the store after taking all the money.
Robbery028_x264.mp4,Two men in blue and grey hoodie rob a bank.,Robbers are pointing their guns at the cashier.,A bank is robbed by armed men.,The cashier gives money to the robbers.,Some robbers run away with the money.
Robbery029_x264.mp4,A black car pulls up near four men.,Four robbers walk out of a black car.,Robbers assault the men standing by.,Robbers take the package the men were carrying.,Four men are robbed while standing on the street.
Robbery030_x264.mp4,Two men in fluorescent vests come into a room.,Robbers are stealing the money from a safe.,A few men in fluorescent vests take money from the safe.,A safe is robbed by armed men in fluorescent vests.,The robbers walk away with the robbed money.
Robbery031_x264.mp4,Two men on a bike pull up near standing women.,Two women are robbed by some men on a bike.,Rider points his weapon at a women and takes her belongings.,Two women give their purses and jewellery to the man pointing a weapon at them.,Robbers drive away with the stolen belongings.
Robbery032_x264.mp4,Man in a helmet robs a woman on the street.,A man in helmet assaults a woman.,Some woman is attacked by a man wearing a helmet.,Man in a helmet steals woman's jewellery.,Man in a helmet rides away on a bike after robbing a woman.
Robbery033_x264.mp4,Robber in a camouflage jacket points a gun at the cashier.,A store is robbed by an armed man.,An armed man in a camouflage jacket robs a store.,The cashier gives all the money to the robber.,Robber walks out of the store with all the money.
Robbery034_x264.mp4,Five men wearing helmets walk into a jewellery store.,Jewellery store is robbed by five armed men.,Robbers point guns at people in the store.,Robbers fill jewellery in a bag.,The robbers walk out of the shop with the stolen jewellery.
Robbery035_x264.mp4,Armed men walk into store.,Armed men are pointing their guns at people in the store.,A store is robbed by armed men.,Armed robbers rob a store.,Some armed men walk away from the shop with the loot.
Robbery036_x264.mp4,Armed robber in black hoodie walks into a bank.,An armed robber robs a bank.,An armed robber points his gun at the cashier.,Robber takes money from the cashier.,A bank is robbed by an armed robber in a hoodie.
Robbery037_x264.mp4,A robber walks into the shop.,A robber is assaulting the shopkeeper.,A store is robbed.,A robber steals the cash register.,A robber runs out with the cash register.
Robbery038_x264.mp4,Two men on a scooter stop near two bystanders.,Some robbers get down from the scooter.,Robbers point their knives at the bystanders.,Robbers take money from the bystanders.,Two men are robbed while standing on the street.
Robbery039_x264.mp4,A robber wearing black jacket walks into bank.,The bank is being robbed by a robber in black.,A robber points their weapon at the cashier.,The cashier gives all the money to the robber.,A robber walks out of the bank with the money.
Robbery040_x264.mp4,Man is standing on a grocery store counter to rob it.,A grocery store is being robbed.,A man robs a grocery store.,The cashier opens the cash register for the robber.,A robber takes money from the cash register.
Robbery041_x264.mp4,Armed men rob an office.,The robber points his gun at a person.,An office is robbed by armed men in black jackets.,Robbers take money from the desk.,Robbers in black jackets leave with the stolen money.
Robbery042_x264.mp4,A man in a hoodie and cap robs a fast food restaurant.,A robber hands some note to an employee of the shop to rob them.,A fast food restaurant is robbed.,Employee opens the cash register for the robber.,The employee gives money to the robber.
Robbery043_x264.mp4,Two men one in a black and one in a white hoodie rob a restaurant.,The robbers are pointing their weapons at the employee.,Black hoodie robber jumps over the counter.,Employee opens the cash register for the robber.,The robbers take money from the cash register.
Robbery044_x264.mp4,A man in black clothes walks into store.,A store is being robbed by a man in black clothing.,Man steals money from the shopkeeper.,A man points his weapon at the shopkeeper.,The robber exits from the shop with the money.
Robbery045_x264.mp4,A man in black mask robs a store.,A robber points his gun at the cashier.,A store is robbed by an armed robber in a black mask.,Robber takes money from the cash register.,A robber runs out with the money from the register.
Robbery046_x264.mp4,Robber in an iron man mask is inside the jewellery store.,The jewellery store is being robbed by an armed man in an iron man mask. ,An armed robber points the gun at people in the shop.,An armed robber dances in the store with a bag.,An armed robber stands on the counter pointing a gun.
Robbery047_x264.mp4,Two armed robbers in black and white clothes walk into fast food restaurant.,A robber in a white shirt point his guns at the cashier.,A robber in a black shirt goes into the restaurant.,Robber in a white shirt hides his face.,The cashier gives money to the robbers.
Robbery048_x264.mp4,Armed man in black hoodie and ski mask is assaulting someone.,The robber is trying to get into the store.,Storekeeper blocks the gate while robber tries to come in.,A robber in a black hoodie and ski-mask tries to rob a store.,The robber is not able to enter the store.
Robbery049_x264.mp4,Three armed robbers in hoodies walk into a shop.,The store gets robbed by armed robbers in black hoodies and masks.,Robbers point their guns at the shopkeeper.,Robbers steal money from the cash register.,The robbers run away with the money from the register.
Robbery050_x264.mp4,Three men run towards a car.,A car is being robbed by three men.,Two men break the locks of the car.,A few men forcefully open the car doors.,Some people rob the belongings from the car.
Robbery051_x264.mp4,Two armed men rob a store.,A robber is waving his gun while an accomplice steals from the store.,Robbers wearing read and black hoodies steal from the store.,Robbers break into and steal from a jewellery store.,Some men rob the store holding the cashier at gunpoint.
Robbery052_x264.mp4,Armed men rob a grocery store.,Two robbers are stealing from the store.,Two men wearing black clothes rob a store.,Some men with guns rob the supermarket.,A few men with guns rob the supermarket.
Robbery053_x264.mp4,A man is mugged at night.,A robber is stealing from a man at gunpoint.,Thief points his gun at a person.,A mugger steals bags and money from a man.,The man gives his bags to the thief holding a gun.
Robbery054_x264.mp4,A man robs jewellery store.,A robber is stealing from the cashier.,Robber steals at gunpoint.,The cashiers gives jewellery to the robber.,Person in a black outfit robs the store.
Robbery055_x264.mp4,Two robbers steal from the person.,Men with guns commit robbery.,Men wearing grey and white clothes try stealing at gunpoint.,A person is giving some things to the robbers with guns.,A person was robbed by some thieves with guns.
Robbery056_x264.mp4,Three men steal from the bank.,Three men with guns rob a bank.,Men with guns threaten the security guard at the bank.,"Men wearing grey, blue, and black outfits rob a bank.",Some armed men rob the bank.
Robbery057_x264.mp4,A person robs the store.,Man wearing a black outfit commits a robbery.,A store is robbed by a man.,A person steals from the cashier.,The cashier gives things from the store to the thief.
Robbery058_x264.mp4,Robber steals from the cashier.,A thief robs the store at gunpoint.,A robber steals from the supermarket.,The thief threatens the cashier with a gun.,The supermarket is robbed by a man wearing black clothes.
Robbery059_x264.mp4,Two men steal from the shop.,A few men with guns are committing a robbery.,Two men wearing black clothes rob a grocery store.,Some armed men rob a store.,The store is robbed by men with guns.
Robbery060_x264.mp4,Robbers threaten the cashier with a gun.,Three men are robbing a store.,A few men wearing black outfits steal from the store.,Three men rob the cashier at gunpoint.,The store is robbed by three armed men.
Robbery061_x264.mp4,A few people steal from the shop.,A robber beats up the cashier of the store.,The supermarket is robbed by some men.,Two thieves steal from a supermarket.,Some men wearing black and white clothes rob a store.
Robbery062_x264.mp4,Some  men commit a robbery.,Two men with guns are robbing a place.,Armed men wearing yellow and black steal from the people.,Some men commit a robbery at gunpoint.,The place is robbed by a few armed men.
Robbery063_x264.mp4,A few thieves are mugging people at night.,Some people on bikes are stealing at night.,Some people are robbed by armed bikers.,Biked men steal at gunpoint.,A few men wearing black outfits rob on bikes.
Robbery064_x264.mp4,A person steals from the store.,A man wearing a black outfit is committing a robbery.,A supermarket is robbed at gunpoint.,Man with a gun robs a store.,The thieve robs a store while holding a gun.
Robbery065_x264.mp4,Armed men rob a bank.,Some people wearing black and white clothes rob a bank.,Man with a gun threatens the clerks.,A bank was robbed by men with guns.,The bank is robbed at gunpoint.
Robbery066_x264.mp4,A man tries to rob a drive through.,A person in a black outfit is trying to steal.,A drive-through store is almost robbed.,A thief jumped through a window to rob.,A failed robbery attempt by a man wearing black clothes.
Robbery067_x264.mp4,The thief steals from the cashier.,A robber is beating up the cashier.,Man wearing black clothes steals from the cashier.,The cashier gets beaten up by a robber.,A robber wearing black clothes steals from the cashier.
Robbery068_x264.mp4,The robbers steal from a grocery store.,The supermarket is robbed by two men.,Two thieves are robbing a supermarket.,Two men wearing black clothes steal from the shop.,A store is robbed by two men in black clothes.
Robbery069_x264.mp4,Three men rob a shop.,Armed robbers are stealing from a store.,A supermarket is robbed my some masked men.,A few men wearing masks rob the grocery store.,The thieves rob the store at gunpoint.
Robbery070_x264.mp4,"Thieves entered the shop, broke the glass and then stole everything.","Glass cupboards were broken in by thieves, who then stole everything.",Many robbers looted a shop and broke all the glass chambers.,A shop was looted by thieves who broke the glass.,The glass chambers were broken using hammer by thieves who stole everything.
Robbery071_x264.mp4,A man robs the cashier.,Thief with a gun is robbing the cashier.,Robber steals from a supermarket.,An armed thief robs the cashier.,The store is robbed by some armed man.
Robbery072_x264.mp4,A person is being mugged at night.,Some thieves with guns are robbing a man.,Two men on a scooter mug a pedestrian.,A man gets robbed by thieves with guns.,Men on scooter rob a man.
Robbery073_x264.mp4,A few men are robbing a store.,Store is being robbed by some people.,Four men with guns steal from a store.,Four men with guns beat-up a guard.,Store is robbed by four men with guns.
Robbery074_x264.mp4,A man tries to rob the shop.,The thief breaks down the door of the store.,A man throws a brick through the door of the store.,The store door is broken down by a thief.,A man tries to break the door of the store.
Robbery075_x264.mp4,The thieves steal from a bank.,Men with guns commit a robbery.,Two men with guns steal from a bank.,A bank is robbed by men with guns.,A few armed men steal from the bank.
Robbery076_x264.mp4,A thief on the scooter snatches the chain.,Woman's chain is being snatched by a man on the scooter.,Two men on a scooter snatch a woman's chain.,Men on a scooter steal some woman's jewellery.,A woman's jewellery is stolen by some men on scooter.
Robbery077_x264.mp4,A thief is robbing the store.,Man with a gun steals from the shop.,An armed man threatens the cashier.,A store gets robbed at gunpoint.,The cashier was threatened by holding a gun.
Robbery078_x264.mp4,The robber steals from the store.,Man with a gun steals from the shop.,Armed man steals from the grocery store.,A man with a gun robs the store.,The store is robbed by an armed man.
Robbery079_x264.mp4,A robber steals from the shop.,Man with a gun steals from the shop.,An armed man steals from a grocery store.,A man with a gun robs the store.,The store is robbed by an armed man.
Robbery080_x264.mp4,Masked thieves are stealing something from a person.,Robbers beat up a man and then steal from him.,A man is beaten up by thieves and is then robbed.,A person is being robbed by thieves in mask.,Some robbers in masks rob a person.
Robbery081_x264.mp4,A few men rob a grocery store.,Two men beat up the cashier.,Two men in black clothes steal from the store.,The supermarket is robbed by men wearing black outfits.,The cashier got beaten up by two robbers.
Robbery082_x264.mp4,Some men rob a shop.,Robbers beat up a man and then steal from him.,Some men steal a vehicle from a person.,A man gets beaten up by some thieves.,Thieves steal from a man on the street.
Robbery083_x264.mp4,A few men rob a grocery store.,A store is being robbed by men.,Some men wearing black outfits steal from a supermarket.,A few thieves rob the store.,Two men in black outfits rob a store.
Robbery084_x264.mp4,Couple of men rob a shop.,Three men commit a robbery.,Men armed with swords and hammers steal from the store.,Armed men commit a robbery.,Men wearing black and white clothes rob a store.
Robbery085_x264.mp4,Two men rob a store.,Two armed men commit robbery.,Two men with guns rob a store.,Two men wearing black outfits rob a store.,The store is robbed by two armed men.
Robbery086_x264.mp4,A man with gun robs the grocery store.,A grocery store robbed by a man holding a gun.,Man with a gun threatens the cashier.,The cashier is threatened by a man with a gun.,The supermarket is robbed by a man in black clothes.
Robbery087_x264.mp4,A man with a knife robs the store.,A grocery store robbed by a man holding a gun.,Man with a knife threatens the cashier.,The cashier is threatened by a man with a gun.,The supermarket is robbed by a man in an orange hoodie.
Robbery088_x264.mp4,A thief tries to rob the store.,A thief attacks the store cashier.,A thief breaks into the store.,The cashier gets in a fight with the thief.,The thief and the cashier have a fist fight.
Robbery089_x264.mp4,A person steals a woman's purse.,Man in a blue helmet steals the purse.,A man steals a purse on the street.,A woman's purse is stolen by a man on the street.,A woman's purse is stolen by a man in the blue helmet.
Robbery090_x264.mp4,Two men rob a bank.,A bank is being robbed by two men.,Some men wearing black outfits steal from a bank.,Some men threaten a bank clerk to rob the place.,Two men in black clothes rob a bank.
Robbery091_x264.mp4,A man is robbing the cashier.,Man in a black outfit robs from the store cashier.,A man with a gun robs from the store cashier.,The cashier is threatened by a man with a gun.,An armed man robs the store.
Robbery092_x264.mp4,A few men steal from the supermarket.,Two men steal from a grocery store.,Two men wearing black and blue clothes steal from a store.,The store is being robbed by two men.,The store is robbed by men wearing black and blue clothes.
Robbery093_x264.mp4,The person steals from the child and runs away.,A person in the store robs a child.,Man wearing a black outfit snatches things from a kid.,A child is robbed by a man in black clothes.,A person in the store robs the child.
Robbery094_x264.mp4,Couple of men steal from the shop.,Two men with guns rob a store.,Two men wearing black rob a store.,The tore is robbed by two men with guns.,The store is robbed by two men in black clothes.
Robbery095_x264.mp4,Men take hostages into a building.,Thieves take the man into a building at gunpoint.,Thief with a gun forces man to enter a building.,A man is taken into a building by a thief holding a gun.,A few men with guns take the hostages in a building.
Robbery096_x264.mp4,Couple of men rob a vehicle.,Three men rob people in a car.,Men with guns rob people in a car.,Men wearing white vests rob a car.,People in a car are robbed by some armed thieves.
Robbery097_x264.mp4,People rob a store.,Two men with guns rob a store.,Men threaten the cashier with a gun.,The cashier is threatened by two men holding guns.,The store is robbed by two men in black outfits with guns.
Robbery098_x264.mp4,A man robbed a grocery store.,Man steals from the cashier counter.,Man wearing black clothes steals from the supermarket.,The cashier is robbed by a man having a pistol.,A person wearing black clothes steals from a super market.
Robbery099_x264.mp4,Two men rob a store.,Grocery store is being robbed by two men.,Two men with guns rob a store.,The cashier is threatened by some men with guns.,Men with guns steal from the cashier.
Robbery100_x264.mp4,Two men steal from a shop.,Man with a gun threatens the cashier.,Two men in black and white rob a store.,The store is robbed by two men with guns.,The cashier is threatened by a man carrying a gun.
Robbery101_x264.mp4,Guy in a blue hoodie robs a store.,Guy in a blue hoodie takes money from the store.,Guys threaten people with guns and take the money.,A guy takes money from the cashiers.,Guy in a blue hoodie pulls out his gun on the cashiers.
Robbery102_x264.mp4,Guy tries to rob a woman and gets beaten up.,The person fails at robbing a woman and is saved by their partner.,A person on a bike rushes to steal a woman’s purse.,Two people on bike try to rob a woman as soon as she gets out of her car.,A woman getting out of her car defends herself from getting robbed.
Robbery103_x264.mp4,A male tries to slip into the cashiers desk and rob a store.,Guy fails at robbing the store after being stopped by its owner.,Man enters the cashier’s desk and robs the store.,Man in a black hoodie tries to rob the store.,The guy escapes after trying to rob the store and failing.
Robbery104_x264.mp4,One thief is robbing a man.,A man is being robbed by a thief.,A person hits another person and takes all their money.,A guy is fighting with a robber.,A fight is going on between the thief and a person.
Robbery105_x264.mp4,Two robbers are chased out by the shop owner.,One robber takes money from the cashier.,Shop owner gets the gun from inside and chases the robbers.,Robber tries to steal the money from stores.,Robbery fails as the owner comes out with a gun and chases the robbers.
Robbery106_x264.mp4,Two robbers came on a bike.,They rob the cell phone from a man by showing a gun.,Robbers rob the mobile phone in an open area.,Man was talking on the mobile phone when the robbers came in.,One robber takes the gun out of his pocket.
Robbery107_x264.mp4,Two robbers came on a bike.,They try to rob the driver inside the car parked.,Robbers used a gun for robbing.,The robbery failed as the car started and moved fast.,A few robbers were running behind the car.
Robbery108_x264.mp4,One robber tried to rob a shop.,He uses a knife on an old lady to threaten the shop owner.,The shop owner beats the robber using a stick.,The robbery failed as the owner chases the robber.,The robber ran away from the shop.
Robbery109_x264.mp4,A man with a knife loots a shop.,A shop is being robbed by a robber.,A thief is stealing items from a shop.,A robber steals all the money from a shop.,Thief points a knife at the cashier and takes the money.
Robbery110_x264.mp4,Robber comes to the shop like a purchaser.,The robber asks for two mobiles from the shop owner before robbing it.,Robber shuts his mouth using a cloth.,He ran out of the shop with the mobile phones.,The robber pretended to be a customer before robbing.
Robbery111_x264.mp4,A group of robbers rob a jewellery shop.,One robber uses a gun to threaten the shop owner.,The robbers steal all the jewels in the showcase.,There were six robbers in the group.,Robbers came inside the shop like customers before robbing.
Robbery112_x264.mp4,Three robbers try to rob a house.,Men and women get in a house to rob it.,The robbers run back fast as they were chased by a gun man.,The robbery failed as they were chased back by the owner having a gun.,The robbers came in a car to rob the house.
Robbery113_x264.mp4,A man hits the guard in a shop and steals money.,A thief steals money from a person in the shop.,A person is robbed in the shop.,A robbery took place in the shop.,The robber hits a person and takes his money.
Robbery114_x264.mp4,The crowd rushes as someone tries to rob the place.,There is chaos due to the robbery.,A robber tries to rob a place and the crowd panics.,Everyone in the room ran away when a thief tried to rob.,People begin running when a man tries to rob the place.
Robbery115_x264.mp4,Two robbers robs the shop.,Robbers take money from the cashier.,Robbers use a gun for robbery.,One robber enters the cashier’s cabin and takes all the money.,Robbers cover people’s face using a white cloth.
Robbery116_x264.mp4,One robber tries to enter the house.,The owner was with a dog when the thief came in.,A dog jumps on the robber.,The robber runs away after a dog jumps on him.,The robber tried to hit the owner.
Robbery117_x264.mp4,Group of robbers enter a hospital.,One lady robber uses a gun for robbery.,Robbers chase everyone to outside the hall.,They steal money from the cash counter.,A female robber uses gloves before opening the cash drawer.
Robbery118_x264.mp4,Robber uses a big gun for robbery.,Robber enters a shop in a petrol bunk.,He asks the cashier to fill the bag with cash.,The cashier fights with the robber.,The robbery fails and the robber runs out.
Robbery119_x264.mp4,Robber forces the cashier to pack the money.,Guy in a black dress steals from the store.,A person threatens the cashier to give him money.,The cashier is forced to give all the money under the fear of getting shot.,A robber walks into a store and forces the cashier to fill up money.
Robbery120_x264.mp4,Two robbers take money from the cash counter.,Robbers use a gun and threaten the cashier.,Guys takes money from the cash counter forcefully.,The cashier runs away from the cash counter on seeing a gun.,A robber jumps onto the cash counter and takes the money.
Robbery121_x264.mp4,Robber takes money from the cash counter.,Guy with black cap steals the cash counter.,Robber enters the cashier’s place and takes the money kept there.,A robber acts like a customer to gain access.,The cashier runs away when a robber entered the cash counter.
Robbery122_x264.mp4,Robber steals from a shop.,Robber uses the gun in front of the cashier.,The cashier hits the robber.,Robber takes the shop items by holding a gun.,A robber in a grey outfit robs the shop.
Robbery123_x264.mp4,A robber steals a laptop from the counter.,Robber uses knife to threaten the cashier.,Robber tries to pull the laptop from the cashier. ,The robber shows a knife to the cashier.,The guy was using a cap to cover his face.
Robbery124_x264.mp4,Robber comes to the shop like a customer with a bag.,Robber uses his gun for the robbery.,A robber steals the shop items in a bag.,The shop keeper fights with the robber.,The robber forces the shopkeeper to give cash.
Robbery125_x264.mp4,Robbers came in the store as customers.,Robber with a helmet hits the lady and steals items from the shop.,Two robbers steal from the shop.,Robbers run away after taking the shop inventory.,The shop owner was beaten by the robbers.
Robbery126_x264.mp4,A man fights with a girl to steal her money.,A robber tries to steal money from the desk.,A thief fights with the cashier to take the money.,A woman fights with the thief. ,A shop is being robbed.
Robbery127_x264.mp4,A thief tries to steal money but is beaten down by good people.,A few people catch the thief and start beating him.,A thief tries to steal something but gets caught.,Something is being stolen by the thief but he gets caught.,Two people beat the robber.
Robbery128_x264.mp4,A robber hits the cashier and then steals all the money.,Two men fight to protect the money in the shop.,A robber tries to beat the man and steal his money from the shop.,A robbery occurs in a shop and the cashier prevents it.,A robber tries to steal money from the shop.
Robbery129_x264.mp4,A man points a knife at the cashier and steals the money.,A shop is robbed by a person with a knife.,A thief steals the money from a shop by pointing a knife.,A thief points a knife and steals the money.,The shop money is stolen by a robber.
Robbery130_x264.mp4,A man with a gun beats the person and takes all the shop money.,A robbery occurs in the shop.,A person steals all the shop money.,All the money is stolen by a robber.,A robber beats the cashier and steals all the money.
Robbery131_x264.mp4,A thief points a gun at a woman and takes all the money.,A robber steals all the money from the shop.,A person tries to steal all the money in the shop.,A shop is being robbed by a person with a gun.,A person with gun tries to rob the shop and take the money.
Robbery132_x264.mp4,A person tries to steal all the money in the shop.,A shop is being robbed by a person with a gun.,A person with gun tries to steal money.,A thief points a gun at a woman and takes all the money.,A robber steals all the money from the shop.
Robbery133_x264.mp4,Two men beat a person and steal his money.,A person is being robbed by two people.,Two people rob a person in the shop.,Two robbers steal the money from the person.,A person is beaten by two people and is then robbed.
Robbery134_x264.mp4,A few men rush in the market and steal everything at gun point.,A gang of boys loot a shop.,A shop is being looted by a group of men.,A group of men with guns steal items from the shop.,A shop is robbed by a few people.
Robbery135_x264.mp4,A man wearing helmet points a gun at the person but is caught by the people in the shop.,The thief wearing helmet is caught by public and is beaten.,The shop customers beat the thief who was pointing a gun.,A robber with gun was beaten by public.,A person was being robbed by a person but he catches the robber instead.
Robbery136_x264.mp4,A robber forces the women to give them her money.,A shop is being robbed by a thief.,A thief robs the shop.,A woman is forced to give all the money in the shop.,The girl is forced by a robber to give all the money.
Robbery137_x264.mp4,Two people with a gun loot a shop.,Two boys with a gun steal the money from the shop.,A shop is robbed by two boys with guns.,Two people rob all the shop money.,The thief points a gun at the cashier and takes all the money.
Robbery138_x264.mp4,A thief beats an old man and takes his money.,An old man is beaten by a robber who then steals all his money.,All the money of an old man is stolen by a thief.,A robber hits an old man and takes the money.,The old man is robbed by a thief.
Robbery139_x264.mp4,A thief points a gun and takes all the money.,A robber steals all the money from the shop.,A person tries to steal all the money in the shop.,A shop is being robbed by a person with a gun.,A person with gun tries to steal money.
Robbery140_x264.mp4,A thief points a knife at a the cashier and takes all the money.,A robber steals all the money from the shop.,A person tries to steal all the money in the shop.,A shop is being robbed by a person with a knife.,A person with knife tries to steal money.
Robbery141_x264.mp4,Two masked men steal the money from the person.,Two robbers steal from the shop.,A shop is being looted by two people.,The cashier is forced to give money to two people.,Two thieves rush into the shop and steal the money.
Robbery142_x264.mp4,A thief with a gun takes all the money from the old man in the shop.,A shop is being robbed.,The old the cashier is forced to give all the money to robber.,An old man is forced to give money on gun point.,A robber with a gun steals the money from the shop.
Robbery143_x264.mp4,A thief points a gun and takes all the money.,A robber steals all the money from the shop.,A person tries to steal all the money in the shop.,A shop is being robbed by a person with a gun.,A person with gun tries to steal money.
Robbery144_x264.mp4,Two men on a bike steal a woman's handbag.,Two robbers steal a handbag of a woman.,An old woman is robbed by two men.,Two thieves on a bike steal a handbag.,The bikers steal a handbag from a woman.
Robbery145_x264.mp4,Two armed men steal shop items.,Two armed robbers rob a shop on gun point.,A shop is being robbed by two gun men.,A person in white hoodie steals everything in the shop with his accomplice.,Two men steal from a shop at gunpoint.
Robbery146_x264.mp4,A man tries to steal in the metro but is caught and beaten.,The robber points a gun but is caught afterwards.,People in the metro train catch the robber and beat him.,A thief is beaten in the metro train.,A man with a gun tries to steal but is caught.
Robbery147_x264.mp4,Two armed men steal from a shop.,Two people with guns steal from a shop.,A shop is being robbed by two men.,Two robbers point a gun and take the money.,The shop money is stolen by two robbers.
Robbery148_x264.mp4,A man on cycle steals the person's phone and drove away.,A mobile is stolen by a cycle rider.,A robber steals a person's mobile.,A thief on a cycle steals a mobile phone.,The mobile phone of a standing person is stolen by a robber.
Robbery149_x264.mp4,A thief tries to steal all the money from the shop but is beaten.,Two men have a fight to protect the shop money.,A robber hits the cashier to steal the money.,The cashier hits the robber to make him run away.,The shop is being robbed by a person.
Robbery150_x264.mp4,Two thieves on a bike steal from a woman.,Two bikers rob a woman.,Two men come on a bike and steal from a woman.,A woman is robbed by two bikers.,The woman was forced to give her belongings to the bikers.
